Date,Campaign,Ad Group,Ad Group ID,Creative,Creative ID,Inventory Contract,Media Cost (USD),ECPM,Impressions,Clicks
06/13/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"3,004.21",17.02,"176,468",121
06/13/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,919.23",17.02,"171,475",126
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,314.86",7.94,"291,714",255
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,304.55",7.94,"290,381",298
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_GE_Kargo Venti Display_LiveRamp_x:|git0yb,zh9vqe0k,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,674.14,6.87,"98,117",105
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_SMB_Kargo Venti Display_LiveRamp_x:|x9vtrd,q9nswq19,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,675.55,6.87,"98,325",121
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,181.18",7.64,"154,569","1,926"
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,182.74",7.64,"154,752","1,792"
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,031.84",17.05,"60,530",19
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,7f4ijtgs,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,997.88,17.05,"58,512",21
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,945.47",17.03,"172,916",173
06/12/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,846.54",17.03,"167,110",171
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,132.58",7.95,"268,318",231
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,128.44",7.95,"267,837",240
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_GE_Kargo Venti Display_LiveRamp_x:|git0yb,zh9vqe0k,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,496.79,6.87,"72,350",78
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_SMB_Kargo Venti Display_LiveRamp_x:|x9vtrd,q9nswq19,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,500.63,6.87,"72,902",80
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,558.81",7.64,"203,989","2,254"
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,555.96",7.64,"203,612","2,204"
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,722.85,17.05,"42,407",20
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,7f4ijtgs,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,703.38,17.04,"41,284",19
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,762.07",17.04,"162,084",159
06/11/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,674.10",17.04,"156,919",139
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"1,731.69",7.94,"218,173",209
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"1,729.27",7.94,"217,855",201
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_GE_Kargo Venti Display_LiveRamp_x:|git0yb,zh9vqe0k,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,146.24",6.86,"167,111",173
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_SMB_Kargo Venti Display_LiveRamp_x:|x9vtrd,q9nswq19,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,140.57",6.86,"166,244",185
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,309.99",7.64,"171,502","1,910"
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,"1,304.50",7.64,"170,836","1,768"
06/10/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,877.45,17.03,"51,529",16
