Reporting Date,Deal Name,Deal ID,Rate,% SCYLLA Impressions,Impressions,Gross Revenue,eCPM,Bid Requests,Valid Bid Responses,Bid Responses,Response Rate,Win Rate (Client),Avg Bid CPM,AVG% above Floor price needed to win Bid (CPM)
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"544,295,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"211,228","$1,339.63 ",$6.34 ,"840,440,500","943,975","950,428",0.11%,22.38%,$6.33 ,100.64%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"468,657","$7,979.22 ",$17.03 ,"544,295,700","2,135,249","2,135,388",0.39%,21.95%,$17.01 ,100.06%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"544,295,700",0,0,0.00%,0.00%,$0.00 ,0.00%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,328,732,900",0,0,0.00%,0.00%,$0.00 ,0.00%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"360,634","$2,539.09 ",$7.04 ,"284,363,200","1,247,788","1,252,954",0.44%,28.90%,$7.02 ,100.29%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"284,363,200",0,0,0.00%,0.00%,$0.00 ,0.00%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"564,314","$4,139.03 ",$7.33 ,"840,440,500","2,108,313","2,133,683",0.25%,26.77%,$7.30 ,100.14%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"840,440,500",0,0,0.00%,0.00%,$0.00 ,0.00%
5/30/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"840,440,500",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"577,457,600",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,644,421,800",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"810,612,500",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"399,889","$2,806.56 ",$7.02 ,"297,098,300","1,193,964","1,201,740",0.40%,33.49%,$7.01 ,100.14%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"158,602","$1,006.59 ",$6.35 ,"810,612,500","698,466","704,434",0.09%,22.71%,$6.37 ,101.27%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"577,457,600",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"810,612,500",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"297,098,300",0,0,0.00%,0.00%,$0.00 ,0.00%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"564,123","$4,120.94 ",$7.31 ,"810,612,500","2,044,552","2,099,745",0.25%,27.59%,$7.25 ,99.45%
5/31/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"437,229","$7,438.03 ",$17.01 ,"577,457,600","2,011,598","2,011,724",0.35%,21.74%,$17.01 ,100.06%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"892,985,200",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,771,276,900",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"643,345,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"568,170","$4,153.46 ",$7.31 ,"892,985,200","2,064,509","2,151,051",0.23%,27.52%,$7.23 ,99.18%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"122,983",$786.57 ,$6.40 ,"892,985,200","540,456","546,755",0.06%,22.76%,$6.49 ,103.18%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"892,985,200",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"643,345,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"468,797","$7,976.03 ",$17.01 ,"643,345,600","2,454,632","2,454,928",0.38%,19.10%,$17.01 ,100.06%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"330,003,500",0,0,0.00%,0.00%,$0.00 ,0.00%
6/1/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"421,392","$2,960.93 ",$7.03 ,"330,003,500","1,363,485","1,380,041",0.41%,30.91%,$7.03 ,100.43%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"139,287",$982.88 ,$7.06 ,"311,474,900","357,584","363,669",0.11%,38.95%,$7.13 ,101.86%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"607,137,400",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"607,137,400",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,518,283,400",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"222,991","$3,797.82 ",$17.03 ,"607,137,400","688,535","688,649",0.11%,32.39%,$17.02 ,100.12%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"929,427,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"311,474,900",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"929,427,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"209,861","$1,539.04 ",$7.33 ,"929,427,600","509,774","524,985",0.05%,41.17%,$7.33 ,100.55%
6/2/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"197,069","$1,274.43 ",$6.47 ,"929,427,600","760,482","774,820",0.08%,25.91%,$6.61 ,105.09%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"242,864","$4,168.50 ",$17.16 ,"592,122,800","657,375","657,471",0.11%,36.94%,$17.11 ,100.65%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"402,340","$2,596.74 ",$6.45 ,"886,042,800","1,615,884","1,634,411",0.18%,24.90%,$6.49 ,103.18%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"886,042,800",0,0,0.00%,0.00%,$0.00 ,0.00%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"592,122,800",0,0,0.00%,0.00%,$0.00 ,0.00%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"886,042,800",0,0,0.00%,0.00%,$0.00 ,0.00%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"592,122,800",0,0,0.00%,0.00%,$0.00 ,0.00%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"294,591,900",0,0,0.00%,0.00%,$0.00 ,0.00%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"270,874","$1,925.79 ",$7.11 ,"294,591,900","743,163","752,579",0.25%,36.45%,$7.08 ,101.14%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"378,431","$2,802.02 ",$7.40 ,"886,042,800","1,100,264","1,109,140",0.12%,34.39%,$7.38 ,101.23%
6/3/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,595,347,700",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"474,313","$8,073.43 ",$17.02 ,"588,495,300","2,314,246","2,314,420",0.39%,20.50%,$17.01 ,100.06%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"588,495,300",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"374,346","$2,626.23 ",$7.02 ,"306,162,600","1,295,129","1,318,407",0.42%,28.90%,$7.01 ,100.14%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"306,162,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"521,140","$3,806.25 ",$7.30 ,"885,561,700","1,815,515","1,857,002",0.21%,28.70%,$7.26 ,99.59%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"588,495,300",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"885,561,700",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,072,036,200",0,0,0.00%,0.00%,$0.00 ,0.00%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"242,519","$1,529.61 ",$6.31 ,"885,561,700","1,009,803","1,018,724",0.11%,24.02%,$6.32 ,100.48%
6/4/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"885,561,700",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"5,859,166,000",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"886,427,500",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"303,219,100",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"471,600","$8,032.85 ",$17.03 ,"580,224,600","2,559,853","2,560,036",0.44%,18.42%,$17.01 ,100.06%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"886,427,500",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"357,694","$2,516.46 ",$7.04 ,"303,219,100","1,192,223","1,209,372",0.39%,30.00%,$7.02 ,100.29%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"126,698",$800.77 ,$6.32 ,"886,427,500","598,358","603,724",0.07%,21.17%,$6.33 ,100.64%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"580,224,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"630,137","$4,609.54 ",$7.32 ,"886,427,500","2,280,648","2,423,125",0.26%,27.63%,$7.13 ,97.81%
6/5/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"580,224,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"5,835,541,800",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"467,610","$3,412.92 ",$7.30 ,"852,420,600","1,647,303","1,701,909",0.19%,28.39%,$7.27 ,99.73%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,KRG-wcg9-45157,$6.29 ,$0.00 ,0,$0.00 ,$0.00 ,"852,420,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"470,534","$8,006.38 ",$17.02 ,"555,967,600","2,398,546","2,399,212",0.43%,19.62%,$17.01 ,100.06%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"290,046,100",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"370,554","$2,334.56 ",$6.30 ,"852,420,600","1,495,706","1,514,353",0.18%,24.77%,$6.30 ,100.16%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"555,967,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"852,420,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"555,967,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/6/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"310,910","$2,179.13 ",$7.01 ,"290,046,100","1,026,184","1,044,466",0.35%,30.30%,$7.00 ,100.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,KRG-0hqh-45156,$7.00 ,$0.00 ,0,$0.00 ,$0.00 ,"302,382,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Enhanced CTV,KRG-0gx7-44475,$26.50 ,$0.00 ,0,$0.00 ,$0.00 ,"6,050,398,600",0,0,0.00%,0.00%,$0.00 ,0.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-e5ws-45159,$17.00 ,$0.00 ,0,$0.00 ,$0.00 ,"573,021,100",0,0,0.00%,0.00%,$0.00 ,0.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,KRG-nyw4-44580,$15.00 ,$0.00 ,0,$0.00 ,$0.00 ,"573,021,100",0,0,0.00%,0.00%,$0.00 ,0.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,KRG-l5ia-45158,$7.29 ,$0.00 ,0,$0.00 ,$0.00 ,"803,184,100",0,0,0.00%,0.00%,$0.00 ,0.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,KRG-rlf9-43675,$7.00 ,$1.00 ,"322,396","$2,261.22 ",$7.01 ,"302,382,600","970,138","998,197",0.32%,33.23%,$6.96 ,99.43%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,KRG-9qcd-43672,$17.00 ,$1.00 ,"468,168","$7,966.25 ",$17.02 ,"573,021,100","3,050,606","3,050,823",0.53%,15.35%,$17.00 ,100.00%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,KRG-x8c8-43674,$6.29 ,$1.00 ,"153,317",$967.06 ,$6.31 ,"803,184,100","642,574","650,044",0.08%,23.86%,$6.32 ,100.48%
6/7/2025,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,KRG-pja5-43673,$7.29 ,$1.00 ,"628,612","$4,588.97 ",$7.30 ,"803,184,100","2,162,202","2,281,306",0.27%,29.07%,$7.10 ,97.39%
